State,FIPS,County,Year,Heart_Attack_Mortality,Stability
Virginia,51185,Tazewell,2006,205.1,1
Virginia,51185,Tazewell,2007,207.8,1
Virginia,51185,Tazewell,2008,221.9,1
Virginia,51185,Tazewell,2009,154.7,1
Virginia,51185,Tazewell,2010,194.4,1
Virginia,51185,Tazewell,2011,140.6,1
Virginia,51185,Tazewell,2012,175.5,1
Virginia,51185,Tazewell,2013,153.2,1
Virginia,51185,Tazewell,2014,128.3,1
Virginia,51185,Tazewell,2015,125.7,1
Virginia,51810,Virginia Beach,2000,68.9,1
Virginia,51810,Virginia Beach,2001,69.1,1
Virginia,51810,Virginia Beach,2002,74.3,1
Virginia,51810,Virginia Beach,2003,70.4,1
Virginia,51810,Virginia Beach,2004,65.5,1
Virginia,51810,Virginia Beach,2005,53.2,1
Virginia,51810,Virginia Beach,2006,62.1,1
Virginia,51810,Virginia Beach,2007,59.6,1
Virginia,51810,Virginia Beach,2008,47.4,1
Virginia,51810,Virginia Beach,2009,46.6,1
Virginia,51810,Virginia Beach,2010,47.6,1
Virginia,51810,Virginia Beach,2011,45,1
Virginia,51810,Virginia Beach,2012,33.3,1
Virginia,51810,Virginia Beach,2013,37,1
Virginia,51810,Virginia Beach,2014,43.8,1
Virginia,51810,Virginia Beach,2015,37.2,1
Virginia,51187,Warren,2000,117,1
Virginia,51187,Warren,2001,63,0
Virginia,51187,Warren,2002,78.1,1
Virginia,51187,Warren,2003,108.9,1
Virginia,51187,Warren,2004,100.6,1
Virginia,51187,Warren,2005,51.1,0
Virginia,51187,Warren,2006,74.7,1
Virginia,51187,Warren,2007,93,1
Virginia,51187,Warren,2008,111.3,1
Virginia,51187,Warren,2009,115.1,1
Virginia,51187,Warren,2010,71.2,1
Virginia,51187,Warren,2012,46.6,0
Virginia,51187,Warren,2013,96.4,1
Virginia,51187,Warren,2014,95.8,1
Virginia,51187,Warren,2015,68.3,1
Virginia,51191,Washington,2000,154.3,1
Virginia,51191,Washington,2001,179.2,1
Virginia,51191,Washington,2002,141.5,1
Virginia,51191,Washington,2003,117.1,1
Virginia,51191,Washington,2004,121.9,1
Virginia,51191,Washington,2005,157.9,1
Virginia,51191,Washington,2006,124.2,1
Virginia,51191,Washington,2007,106.8,1
Virginia,51191,Washington,2008,96.4,1
Virginia,51191,Washington,2009,83.4,1
Virginia,51191,Washington,2010,109.5,1
Virginia,51191,Washington,2011,91.7,1
Virginia,51191,Washington,2012,82.7,1
Virginia,51191,Washington,2013,121.1,1
Virginia,51191,Washington,2014,76.7,1
Virginia,51191,Washington,2015,73.5,1
Virginia,51820,Waynesboro,2000,265.7,1
Virginia,51820,Waynesboro,2001,228.4,1
Virginia,51820,Waynesboro,2002,243.6,1
Virginia,51820,Waynesboro,2003,98.2,0
Virginia,51820,Waynesboro,2004,264.7,1
Virginia,51820,Waynesboro,2005,166.8,1
Virginia,51820,Waynesboro,2006,121.5,1
Virginia,51820,Waynesboro,2007,154.9,1
Virginia,51820,Waynesboro,2008,138.5,1
Virginia,51820,Waynesboro,2009,155.9,1
Virginia,51820,Waynesboro,2010,166.1,1
Virginia,51820,Waynesboro,2011,141,1
Virginia,51820,Waynesboro,2012,175.2,1
Virginia,51820,Waynesboro,2013,104.7,1
Virginia,51820,Waynesboro,2014,129.7,1
Virginia,51820,Waynesboro,2015,119.9,1
Virginia,51193,Westmoreland,2000,118.1,1
Virginia,51193,Westmoreland,2001,108,0
Virginia,51193,Westmoreland,2002,166.4,1
Virginia,51193,Westmoreland,2003,163.3,1
Virginia,51193,Westmoreland,2005,113.9,1
Virginia,51193,Westmoreland,2007,102.3,0
Virginia,51193,Westmoreland,2008,101.4,0
Virginia,51193,Westmoreland,2011,126.9,1
Virginia,51193,Westmoreland,2015,116.9,1
Virginia,51830,Williamsburg,2001,325.8,1
Virginia,51830,Williamsburg,2009,199.6,0
Virginia,51830,Williamsburg,2011,186.1,0
Virginia,51830,Williamsburg,2013,241.7,1
Virginia,51840,Winchester,2000,142.5,1
Virginia,51840,Winchester,2001,121.3,1
Virginia,51840,Winchester,2004,90.1,1
Virginia,51840,Winchester,2005,89.9,1
Virginia,51840,Winchester,2006,105.2,1
Virginia,51840,Winchester,2007,83,0
Virginia,51840,Winchester,2008,143.5,1
Virginia,51840,Winchester,2009,128.6,1
Virginia,51840,Winchester,2010,75.9,0
Virginia,51840,Winchester,2011,74.5,0
Virginia,51840,Winchester,2015,69.7,0
Virginia,51195,Wise,2000,198,1
Virginia,51195,Wise,2001,180,1
Virginia,51195,Wise,2002,175.1,1
Virginia,51195,Wise,2003,188.1,1
Virginia,51195,Wise,2004,156.3,1
Virginia,51195,Wise,2005,168.7,1
Virginia,51195,Wise,2006,127.9,1
Virginia,51195,Wise,2007,149,1
Virginia,51195,Wise,2008,126.9,1
Virginia,51195,Wise,2009,131,1
Virginia,51195,Wise,2010,173.7,1
Virginia,51195,Wise,2011,170.4,1
Virginia,51195,Wise,2012,145.1,1
Virginia,51195,Wise,2013,123.6,1
Virginia,51195,Wise,2014,98.2,1
Virginia,51195,Wise,2015,120.5,1
Virginia,51197,Wythe,2000,172.3,1
Virginia,51197,Wythe,2001,113.8,1
Virginia,51197,Wythe,2002,131.4,1
Virginia,51197,Wythe,2003,117.2,1
Virginia,51197,Wythe,2004,78.8,1
Virginia,51197,Wythe,2005,119,1
Virginia,51197,Wythe,2006,104.9,1
Virginia,51197,Wythe,2007,80.7,1
Virginia,51197,Wythe,2008,175.5,1
Virginia,51197,Wythe,2009,72.9,1
Virginia,51197,Wythe,2010,150.6,1
Virginia,51197,Wythe,2011,100.1,1
Virginia,51197,Wythe,2012,110.7,1
Virginia,51197,Wythe,2013,166.3,1
Virginia,51197,Wythe,2014,105.8,1
Virginia,51197,Wythe,2015,161.2,1
Virginia,51199,York,2000,83.1,1
Virginia,51199,York,2001,51.3,1
Virginia,51199,York,2002,74.8,1
Virginia,51199,York,2003,61.1,1
Virginia,51199,York,2004,59.6,1
Virginia,51199,York,2005,35.1,1
Virginia,51199,York,2006,31.4,0
Virginia,51199,York,2008,53.2,1
Virginia,51199,York,2009,75.3,1
Virginia,51199,York,2010,36.2,1
Virginia,51199,York,2011,44.3,1
Virginia,51199,York,2013,41.3,1
Virginia,51199,York,2014,65.7,1
Virginia,51199,York,2015,29.8,0
Washington,53001,Adams,2000,184.6,1
Washington,53001,Adams,2002,155.3,0
Washington,53001,Adams,2004,136.5,0
Washington,53003,Asotin,2000,114.7,1
Washington,53003,Asotin,2001,87.6,0
Washington,53003,Asotin,2004,100.9,1
Washington,53003,Asotin,2011,100.7,1
Washington,53003,Asotin,2014,75.3,0
Washington,53003,Asotin,2015,142.5,1
Washington,53005,Benton,2000,89.2,1
Washington,53005,Benton,2001,102.4,1
Washington,53005,Benton,2002,111.2,1
Washington,53005,Benton,2003,108.1,1
Washington,53005,Benton,2004,118.4,1
Washington,53005,Benton,2005,107.5,1
Washington,53005,Benton,2006,99.2,1
Washington,53005,Benton,2007,110.7,1
Washington,53005,Benton,2008,111.4,1
Washington,53005,Benton,2009,100,1
Washington,53005,Benton,2010,77.2,1
Washington,53005,Benton,2011,66.8,1
Washington,53005,Benton,2012,95.1,1
Washington,53005,Benton,2013,82.4,1
Washington,53005,Benton,2014,91.8,1
Washington,53005,Benton,2015,125,1
Washington,53007,Chelan,2000,66.6,1
Washington,53007,Chelan,2001,51.5,1
Washington,53007,Chelan,2002,62.4,1
Washington,53007,Chelan,2003,55.9,1
Washington,53007,Chelan,2004,57.6,1
Washington,53007,Chelan,2005,50.8,1
Washington,53007,Chelan,2006,76,1
Washington,53007,Chelan,2007,56.7,1
Washington,53007,Chelan,2008,71.4,1
Washington,53007,Chelan,2009,73.3,1
Washington,53007,Chelan,2010,75.3,1
Washington,53007,Chelan,2011,60,1
Washington,53007,Chelan,2012,59.4,1
Washington,53007,Chelan,2013,51.7,1
Washington,53007,Chelan,2014,55.9,1
Washington,53007,Chelan,2015,59.6,1
Washington,53009,Clallam,2000,140.5,1
Washington,53009,Clallam,2001,83.8,1
Washington,53009,Clallam,2002,99.1,1
Washington,53009,Clallam,2003,111.8,1
Washington,53009,Clallam,2004,60.3,1
Washington,53009,Clallam,2005,70.3,1
Washington,53009,Clallam,2006,73.5,1
Washington,53009,Clallam,2007,77.2,1
Washington,53009,Clallam,2008,83,1
Washington,53009,Clallam,2009,84.7,1
Washington,53009,Clallam,2010,93,1
Washington,53009,Clallam,2011,56.2,1
Washington,53009,Clallam,2012,105.6,1
Washington,53009,Clallam,2013,92.3,1
Washington,53009,Clallam,2014,74.4,1
Washington,53009,Clallam,2015,96,1
Washington,53011,Clark,2000,88.4,1
Washington,53011,Clark,2001,70.8,1
Washington,53011,Clark,2002,89.2,1
Washington,53011,Clark,2003,71.1,1
Washington,53011,Clark,2004,67.5,1
Washington,53011,Clark,2005,67.7,1
Washington,53011,Clark,2006,63.7,1
Washington,53011,Clark,2007,66.5,1
Washington,53011,Clark,2008,62.9,1
Washington,53011,Clark,2009,57.5,1
Washington,53011,Clark,2010,48.3,1
Washington,53011,Clark,2011,68.9,1
Washington,53011,Clark,2012,54.7,1
Washington,53011,Clark,2013,52.8,1
Washington,53011,Clark,2014,49.6,1
Washington,53011,Clark,2015,54.5,1
Washington,53015,Cowlitz,2000,155.1,1
Washington,53015,Cowlitz,2001,144.5,1
Washington,53015,Cowlitz,2002,144.2,1
Washington,53015,Cowlitz,2003,117.2,1
Washington,53015,Cowlitz,2004,130.1,1
Washington,53015,Cowlitz,2005,105,1
Washington,53015,Cowlitz,2006,114.4,1
Washington,53015,Cowlitz,2007,119.5,1
Washington,53015,Cowlitz,2008,104,1
Washington,53015,Cowlitz,2009,110.1,1
Washington,53015,Cowlitz,2010,124.8,1
Washington,53015,Cowlitz,2011,107,1
Washington,53015,Cowlitz,2012,111.5,1
Washington,53015,Cowlitz,2013,104.2,1
Washington,53015,Cowlitz,2014,93.5,1
Washington,53015,Cowlitz,2015,105.5,1
Washington,53017,Douglas,2003,74.6,1
Washington,53017,Douglas,2004,78.7,1
Washington,53017,Douglas,2005,60.9,0
Washington,53017,Douglas,2007,73.7,1
Washington,53017,Douglas,2008,67.4,1
Washington,53017,Douglas,2009,81.1,1
Washington,53017,Douglas,2010,59.7,1
Washington,53017,Douglas,2011,63.7,1
Washington,53017,Douglas,2012,96.5,1
Washington,53017,Douglas,2014,89.8,1
Washington,53017,Douglas,2015,92.5,1
Washington,53021,Franklin,2000,50.3,0
Washington,53021,Franklin,2001,133.3,1
Washington,53021,Franklin,2002,134.1,1
Washington,53021,Franklin,2003,100.3,1
Washington,53021,Franklin,2004,166.1,1
Washington,53021,Franklin,2005,165.6,1
Washington,53021,Franklin,2006,141.9,1
Washington,53021,Franklin,2007,79.1,1
Washington,53021,Franklin,2008,108,1
Washington,53021,Franklin,2009,55.1,1
Washington,53021,Franklin,2010,57.8,1
Washington,53021,Franklin,2011,45.6,1
Washington,53021,Franklin,2012,46.9,1
Washington,53021,Franklin,2013,40.1,1
Washington,53021,Franklin,2014,69.8,1
Washington,53021,Franklin,2015,70.6,1
Washington,53025,Grant,2000,144.9,1
Washington,53025,Grant,2001,110.2,1
Washington,53025,Grant,2002,140.2,1
Washington,53025,Grant,2003,146.3,1
Washington,53025,Grant,2004,77.1,1
Washington,53025,Grant,2005,108,1
Washington,53025,Grant,2006,131.9,1
Washington,53025,Grant,2007,95.4,1
Washington,53025,Grant,2008,87.9,1
Washington,53025,Grant,2009,81.2,1
Washington,53025,Grant,2010,72.3,1
Washington,53025,Grant,2011,99.9,1
Washington,53025,Grant,2012,115.3,1
Washington,53025,Grant,2013,77.2,1
Washington,53025,Grant,2014,69.1,1
Washington,53025,Grant,2015,114.1,1
Washington,53027,Grays Harbor,2000,151.4,1
Washington,53027,Grays Harbor,2001,139.7,1
Washington,53027,Grays Harbor,2002,109.4,1
Washington,53027,Grays Harbor,2003,130.7,1
Washington,53027,Grays Harbor,2004,86,1
Washington,53027,Grays Harbor,2005,94.7,1
Washington,53027,Grays Harbor,2006,75.8,1
Washington,53027,Grays Harbor,2007,106.3,1
Washington,53027,Grays Harbor,2008,69.8,1
Washington,53027,Grays Harbor,2009,71.8,1
Washington,53027,Grays Harbor,2010,77.9,1
Washington,53027,Grays Harbor,2011,54.6,1
Washington,53027,Grays Harbor,2012,71.3,1
Washington,53027,Grays Harbor,2013,62.1,1
Washington,53027,Grays Harbor,2014,64.3,1
Washington,53027,Grays Harbor,2015,75.4,1
Washington,53029,Island,2000,83.6,1
Washington,53029,Island,2001,87.8,1
Washington,53029,Island,2002,64,1
Washington,53029,Island,2003,55.8,1
Washington,53029,Island,2004,68,1
Washington,53029,Island,2005,43.6,1
Washington,53029,Island,2006,51.1,1
Washington,53029,Island,2007,39.7,1
Washington,53029,Island,2008,57.1,1
Washington,53029,Island,2009,54.7,1
Washington,53029,Island,2010,54,1
Washington,53029,Island,2011,43.2,1
Washington,53029,Island,2012,53.8,1
Washington,53029,Island,2013,47.2,1
Washington,53029,Island,2014,68.1,1
Washington,53029,Island,2015,90.2,1
Washington,53031,Jefferson,2000,118.1,1
Washington,53031,Jefferson,2001,126.1,1
Washington,53031,Jefferson,2002,91.6,1
Washington,53031,Jefferson,2003,137.2,1
Washington,53031,Jefferson,2004,51.4,0
Washington,53031,Jefferson,2005,144.5,1
Washington,53031,Jefferson,2006,96.3,1
Washington,53031,Jefferson,2007,47.7,0
Washington,53031,Jefferson,2008,108.5,1
Washington,53031,Jefferson,2009,84.3,1
Washington,53031,Jefferson,2010,92.8,1
Washington,53031,Jefferson,2011,97.4,1
Washington,53031,Jefferson,2013,50.4,0
Washington,53031,Jefferson,2014,59.1,1
Washington,53031,Jefferson,2015,103,1
Washington,53033,King,2000,67.8,1
Washington,53033,King,2001,73.7,1
Washington,53033,King,2002,65,1
Washington,53033,King,2003,67.7,1
Washington,53033,King,2004,53.5,1
Washington,53033,King,2005,50.5,1
Washington,53033,King,2006,42.3,1
Washington,53033,King,2007,44.8,1
Washington,53033,King,2008,48.3,1
Washington,53033,King,2009,47.4,1
Washington,53033,King,2010,41.6,1
Washington,53033,King,2011,39.8,1
Washington,53033,King,2012,32.1,1
Washington,53033,King,2013,36.2,1
Washington,53033,King,2014,33.5,1
Washington,53033,King,2015,27.9,1
Washington,53035,Kitsap,2000,114,1
Washington,53035,Kitsap,2001,124.1,1
Washington,53035,Kitsap,2002,127.7,1
Washington,53035,Kitsap,2003,113.9,1
Washington,53035,Kitsap,2004,84.8,1
Washington,53035,Kitsap,2005,92,1
Washington,53035,Kitsap,2006,63.3,1
Washington,53035,Kitsap,2007,81.4,1
Washington,53035,Kitsap,2008,81.2,1
Washington,53035,Kitsap,2009,79.7,1
Washington,53035,Kitsap,2010,75.3,1
Washington,53035,Kitsap,2011,49.1,1
Washington,53035,Kitsap,2012,63.5,1
Washington,53035,Kitsap,2013,51.1,1
Washington,53035,Kitsap,2014,55.6,1
Washington,53035,Kitsap,2015,70.2,1
Washington,53037,Kittitas,2000,194.1,1
Washington,53037,Kittitas,2001,160.8,1
Washington,53037,Kittitas,2002,169.4,1
Washington,53037,Kittitas,2003,104.4,1
Washington,53037,Kittitas,2004,119,1
Washington,53037,Kittitas,2005,168,1
Washington,53037,Kittitas,2006,134,1
Washington,53037,Kittitas,2007,114.5,1
Washington,53037,Kittitas,2008,79.5,1
Washington,53037,Kittitas,2009,126.1,1
Washington,53037,Kittitas,2010,141.1,1
Washington,53037,Kittitas,2011,118.5,1
Washington,53037,Kittitas,2012,122.3,1
Washington,53037,Kittitas,2013,126.3,1
Washington,53037,Kittitas,2014,109.5,1
Washington,53037,Kittitas,2015,57.9,1
Washington,53039,Klickitat,2000,111.3,1
Washington,53039,Klickitat,2001,109.5,1
Washington,53039,Klickitat,2002,126.5,1
Washington,53039,Klickitat,2004,96.3,0
Washington,53039,Klickitat,2005,164.1,1
Washington,53039,Klickitat,2007,155.5,1
Washington,53039,Klickitat,2009,96.3,1
Washington,53039,Klickitat,2013,99.5,1
Washington,53041,Lewis,2000,173.6,1
Washington,53041,Lewis,2001,135.1,1
Washington,53041,Lewis,2002,120.4,1
Washington,53041,Lewis,2003,143.9,1
Washington,53041,Lewis,2004,136.8,1
Washington,53041,Lewis,2005,116.5,1
Washington,53041,Lewis,2006,60.5,1
Washington,53041,Lewis,2007,73.7,1
Washington,53041,Lewis,2008,91.5,1
Washington,53041,Lewis,2009,111.9,1
Washington,53041,Lewis,2010,117.8,1
Washington,53041,Lewis,2011,119.6,1
Washington,53041,Lewis,2012,82.3,1
Washington,53041,Lewis,2013,93.7,1
Washington,53041,Lewis,2014,67.9,1
Washington,53041,Lewis,2015,69.4,1
Washington,53043,Lincoln,2000,243.2,1
Washington,53043,Lincoln,2001,175.9,0
Washington,53043,Lincoln,2005,184.8,1
Washington,53043,Lincoln,2006,211.7,1
Washington,53043,Lincoln,2008,177.9,1
Washington,53043,Lincoln,2009,178.7,1
Washington,53043,Lincoln,2010,314.2,1
Washington,53043,Lincoln,2011,180.1,1
Washington,53043,Lincoln,2012,227,1
Washington,53043,Lincoln,2013,213.9,1
Washington,53043,Lincoln,2014,260.2,1
Washington,53043,Lincoln,2015,198.2,1
Washington,53045,Mason,2000,101.1,1
Washington,53045,Mason,2001,122.9,1
Washington,53045,Mason,2002,89.7,1
Washington,53045,Mason,2003,99.9,1
Washington,53045,Mason,2004,83.9,1
Washington,53045,Mason,2005,66.1,1
Washington,53045,Mason,2006,72.7,1
Washington,53045,Mason,2007,64.7,1
Washington,53045,Mason,2008,41.5,1
Washington,53045,Mason,2009,43.7,1
Washington,53045,Mason,2010,51.5,1
Washington,53045,Mason,2011,64.6,1
Washington,53045,Mason,2012,64.4,1
Washington,53045,Mason,2013,53.7,1
Washington,53045,Mason,2014,53.4,1
Washington,53045,Mason,2015,31.8,1
Washington,53047,Okanogan,2000,107.3,1
Washington,53047,Okanogan,2001,120.8,1
Washington,53047,Okanogan,2002,143.2,1
Washington,53047,Okanogan,2003,105.2,1
Washington,53047,Okanogan,2004,67.7,1
Washington,53047,Okanogan,2005,57.7,1
Washington,53047,Okanogan,2006,131.1,1
Washington,53047,Okanogan,2007,60.3,1
Washington,53047,Okanogan,2008,118.4,1
Washington,53047,Okanogan,2009,100.6,1
Washington,53047,Okanogan,2010,82.6,1
Washington,53047,Okanogan,2011,131.9,1
Washington,53047,Okanogan,2012,95,1
Washington,53047,Okanogan,2013,90.9,1
Washington,53047,Okanogan,2014,90.7,1
Washington,53047,Okanogan,2015,65.4,1
Washington,53049,Pacific,2000,304.6,1
Washington,53049,Pacific,2001,187.4,1
Washington,53049,Pacific,2002,231.5,1
Washington,53049,Pacific,2003,175.1,1
Washington,53049,Pacific,2004,254.2,1
Washington,53049,Pacific,2005,248.8,1
Washington,53049,Pacific,2006,196.5,1
Washington,53049,Pacific,2007,189,1
Washington,53049,Pacific,2008,182.4,1
Washington,53049,Pacific,2009,141.9,1
Washington,53049,Pacific,2010,171,1
Washington,53049,Pacific,2011,179,1
Washington,53049,Pacific,2012,173.2,1
Washington,53049,Pacific,2013,173.6,1
Washington,53049,Pacific,2014,258.5,1
Washington,53049,Pacific,2015,169.6,1
Washington,53053,Pierce,2000,89.9,1
Washington,53053,Pierce,2001,88.5,1
Washington,53053,Pierce,2002,78.5,1
Washington,53053,Pierce,2003,76.7,1
Washington,53053,Pierce,2004,74.7,1
Washington,53053,Pierce,2005,66.3,1
Washington,53053,Pierce,2006,61.3,1
Washington,53053,Pierce,2007,51.6,1
Washington,53053,Pierce,2008,51.5,1
Washington,53053,Pierce,2009,56.2,1
Washington,53053,Pierce,2010,57.4,1
Washington,53053,Pierce,2011,46.9,1
Washington,53053,Pierce,2012,46.6,1
Washington,53053,Pierce,2013,46.6,1
Washington,53053,Pierce,2014,40.5,1
Washington,53053,Pierce,2015,41.3,1
Washington,53057,Skagit,2000,94.6,1
Washington,53057,Skagit,2001,118,1
Washington,53057,Skagit,2002,96.8,1
Washington,53057,Skagit,2003,129.1,1
Washington,53057,Skagit,2004,89.1,1
Washington,53057,Skagit,2005,57.5,1
Washington,53057,Skagit,2006,67.2,1
Washington,53057,Skagit,2007,47.2,1
Washington,53057,Skagit,2008,54.3,1
Washington,53057,Skagit,2009,49.2,1
Washington,53057,Skagit,2010,51.9,1
Washington,53057,Skagit,2011,39.3,1
Washington,53057,Skagit,2012,58.4,1
Washington,53057,Skagit,2013,53.3,1
Washington,53057,Skagit,2014,54,1
Washington,53057,Skagit,2015,40.2,1
Washington,53061,Snohomish,2000,59.7,1
Washington,53061,Snohomish,2001,68,1
Washington,53061,Snohomish,2002,61.7,1
Washington,53061,Snohomish,2003,60,1
Washington,53061,Snohomish,2004,54.4,1
Washington,53061,Snohomish,2005,50.1,1
Washington,53061,Snohomish,2006,41.2,1
Washington,53061,Snohomish,2007,45,1
Washington,53061,Snohomish,2008,48.6,1
Washington,53061,Snohomish,2009,43.1,1
Washington,53061,Snohomish,2010,49.9,1
Washington,53061,Snohomish,2011,45.8,1
Washington,53061,Snohomish,2012,41.5,1
Washington,53061,Snohomish,2013,42.9,1
Washington,53061,Snohomish,2014,42.6,1
Washington,53061,Snohomish,2015,44.8,1
Washington,53063,Spokane,2000,83.9,1
Washington,53063,Spokane,2001,73.5,1
Washington,53063,Spokane,2002,89.1,1
Washington,53063,Spokane,2003,78.2,1
Washington,53063,Spokane,2004,73.4,1
Washington,53063,Spokane,2005,64.6,1
Washington,53063,Spokane,2006,48.1,1
Washington,53063,Spokane,2007,61.9,1
Washington,53063,Spokane,2008,55.7,1
Washington,53063,Spokane,2009,52.5,1
Washington,53063,Spokane,2010,51.6,1
Washington,53063,Spokane,2011,61.8,1
Washington,53063,Spokane,2012,49.2,1
Washington,53063,Spokane,2013,51.2,1
Washington,53063,Spokane,2014,52.5,1
Washington,53063,Spokane,2015,47.4,1
Washington,53065,Stevens,2000,111.6,1
Washington,53065,Stevens,2001,123,1
Washington,53065,Stevens,2002,95.3,1
Washington,53065,Stevens,2003,136.2,1
Washington,53065,Stevens,2004,91.6,1
Washington,53065,Stevens,2005,81.5,1
Washington,53065,Stevens,2006,67.1,1
Washington,53065,Stevens,2007,84.8,1
Washington,53065,Stevens,2008,83.9,1
Washington,53065,Stevens,2009,68,1
Washington,53065,Stevens,2010,97.6,1
Washington,53065,Stevens,2011,86,1
Washington,53065,Stevens,2012,48.4,1
Washington,53065,Stevens,2013,81.7,1
Washington,53065,Stevens,2014,55.3,1
Washington,53065,Stevens,2015,69.8,1
Washington,53067,Thurston,2000,79.7,1
Washington,53067,Thurston,2001,100.3,1
Washington,53067,Thurston,2002,79.5,1
Washington,53067,Thurston,2003,70.1,1
Washington,53067,Thurston,2004,66.8,1
Washington,53067,Thurston,2005,75.5,1
Washington,53067,Thurston,2006,59.1,1
Washington,53067,Thurston,2007,59.2,1
Washington,53067,Thurston,2008,64.7,1
Washington,53067,Thurston,2009,42.8,1
Washington,53067,Thurston,2010,46.5,1
Washington,53067,Thurston,2011,41.7,1
Washington,53067,Thurston,2012,61.7,1
Washington,53067,Thurston,2013,38.4,1
Washington,53067,Thurston,2014,45.3,1
Washington,53067,Thurston,2015,45.6,1
Washington,53071,Walla Walla,2000,145.3,1
Washington,53071,Walla Walla,2001,93.8,1
Washington,53071,Walla Walla,2002,138.4,1
Washington,53071,Walla Walla,2003,129.4,1
Washington,53071,Walla Walla,2004,151.8,1
Washington,53071,Walla Walla,2005,120.3,1
Washington,53071,Walla Walla,2006,102.1,1
Washington,53071,Walla Walla,2007,114.9,1
Washington,53071,Walla Walla,2008,140.8,1
Washington,53071,Walla Walla,2009,122.6,1
Washington,53071,Walla Walla,2010,104.9,1
Washington,53071,Walla Walla,2011,52,1
Washington,53071,Walla Walla,2012,51.9,1
Washington,53071,Walla Walla,2013,67.7,1
Washington,53071,Walla Walla,2014,63.9,1
Washington,53071,Walla Walla,2015,47.3,1
Washington,53073,Whatcom,2000,78.1,1
Washington,53073,Whatcom,2001,83.7,1
Washington,53073,Whatcom,2002,74.4,1
Washington,53073,Whatcom,2003,59.2,1
Washington,53073,Whatcom,2004,66.2,1
Washington,53073,Whatcom,2005,81.3,1
Washington,53073,Whatcom,2006,58.1,1
Washington,53073,Whatcom,2007,64.6,1
Washington,53073,Whatcom,2008,59.3,1
Washington,53073,Whatcom,2009,62.1,1
Washington,53073,Whatcom,2010,70,1
Washington,53073,Whatcom,2011,62.7,1
Washington,53073,Whatcom,2012,61.1,1
Washington,53073,Whatcom,2013,69,1
Washington,53073,Whatcom,2014,75.5,1
Washington,53073,Whatcom,2015,58.5,1
Washington,53075,Whitman,2000,178.3,1
Washington,53075,Whitman,2001,223.2,1
Washington,53075,Whitman,2002,160.2,1
Washington,53075,Whitman,2003,131.7,1
Washington,53075,Whitman,2004,129.4,1
Washington,53075,Whitman,2005,114.8,1
Washington,53075,Whitman,2006,66.6,0
Washington,53075,Whitman,2007,112,1
Washington,53075,Whitman,2008,84.1,1
Washington,53075,Whitman,2009,159.5,1
Washington,53075,Whitman,2010,121,1
Washington,53075,Whitman,2011,88.8,1
Washington,53075,Whitman,2012,74.9,1
Washington,53075,Whitman,2014,91.4,1
Washington,53075,Whitman,2015,113.3,1
Washington,53077,Yakima,2000,184.2,1
Washington,53077,Yakima,2001,214.5,1
Washington,53077,Yakima,2002,208.8,1
Washington,53077,Yakima,2003,217.6,1
Washington,53077,Yakima,2004,206,1
Washington,53077,Yakima,2005,272.4,1
Washington,53077,Yakima,2006,226.6,1
Washington,53077,Yakima,2007,252.4,1
Washington,53077,Yakima,2008,247.2,1
Washington,53077,Yakima,2009,265,1
Washington,53077,Yakima,2010,218.7,1
Washington,53077,Yakima,2011,198.7,1
Washington,53077,Yakima,2012,215.3,1
Washington,53077,Yakima,2013,188,1
Washington,53077,Yakima,2014,218.9,1
Washington,53077,Yakima,2015,75,1
West Virginia,54001,Barbour,2000,151,1
West Virginia,54001,Barbour,2001,184.5,1
West Virginia,54001,Barbour,2002,124.7,0
West Virginia,54001,Barbour,2003,203.2,1
West Virginia,54001,Barbour,2004,146,1
West Virginia,54001,Barbour,2005,144.3,1
West Virginia,54001,Barbour,2006,142.1,1
West Virginia,54001,Barbour,2007,107.6,0
West Virginia,54001,Barbour,2008,106.9,0
West Virginia,54001,Barbour,2010,123.9,1
West Virginia,54001,Barbour,2013,113.8,0
West Virginia,54001,Barbour,2014,134.6,1
West Virginia,54001,Barbour,2015,176.2,1
West Virginia,54003,Berkeley,2000,114.3,1
West Virginia,54003,Berkeley,2001,115.4,1
West Virginia,54003,Berkeley,2002,78.2,1
West Virginia,54003,Berkeley,2003,81.6,1
West Virginia,54003,Berkeley,2004,102.1,1
West Virginia,54003,Berkeley,2005,93.5,1
West Virginia,54003,Berkeley,2006,96.7,1
West Virginia,54003,Berkeley,2007,65,1
West Virginia,54003,Berkeley,2008,79.9,1
West Virginia,54003,Berkeley,2009,63.8,1
West Virginia,54003,Berkeley,2010,57.1,1
West Virginia,54003,Berkeley,2011,64.9,1
West Virginia,54003,Berkeley,2012,55.2,1
West Virginia,54003,Berkeley,2013,35.6,1
West Virginia,54003,Berkeley,2014,54.9,1
West Virginia,54003,Berkeley,2015,50.6,1
West Virginia,54005,Boone,2000,163.8,1
West Virginia,54005,Boone,2001,128.3,1
West Virginia,54005,Boone,2002,220.5,1
West Virginia,54005,Boone,2003,163.3,1
West Virginia,54005,Boone,2004,162.9,1
West Virginia,54005,Boone,2005,155.2,1
West Virginia,54005,Boone,2006,141.1,1
West Virginia,54005,Boone,2007,118.7,1
West Virginia,54005,Boone,2008,153.8,1
West Virginia,54005,Boone,2010,76.8,0
West Virginia,54005,Boone,2011,76.8,0
West Virginia,54005,Boone,2012,97.6,1
West Virginia,54005,Boone,2013,69.9,0
